#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_chad;Chad;Chad;Chad;;Chad;;;;;;;;;x
k_chad_adj;Chadian;;chader;;;;;;;;;;;x
k_cote_divoire;Côte d'Ivoire;Côte d'Ivoire;Côte d'Ivoire;;Côte d'Ivoire;;;;;;;;;x
k_cote_divoire_adj;Côte d'Ivoirean;;Côte d'Ivoirer;;;;;;;;;;;x
k_crna_gora;Crna Gora;Crna Gora;Crna Gora;;Crna Gora;;;;;;;;;x
k_crna_gora_adj;Crna Goran;;Crna Gorer;;;;;;;;;;;x
k_croatia;Croatia;Croatia;Croatia;;Croatia;;;;;;;;;x
k_croatia_adj;Croatian;;croater;;;;;;;;;;;x
k_danmark;Danmark;Danmark;Danmark;;Danmark;;;;;;;;;x
k_danmark_adj;Danmarkian;;danmarker;;;;;;;;;;;x
k_djibuti;Djibuti;Djibuti;Djibuti;;Djibuti;;;;;;;;;x
k_djibuti_adj;Djibutian;;djibuter;;;;;;;;;;;x
k_due_sicilie;Due Sicilie;Due Sicilie;Due Sicilie;;Due Sicilie;;;;;;;;;x
k_due_sicilie_adj;Due Siciliean;;Due Siciler;;;;;;;;;;;x
k_egypt;Egypt;Egypt;Egypt;;Egypt;;;;;;;;;x
k_egypt_adj;Egyptian;;egypter;;;;;;;;;;;x
k_england;England;England;England;;England;;;;;;;;;x
k_england_adj;Englandian;;englander;;;;;;;;;;;x
k_equatorial_guinea;Equatorial Guinea;Equatorial Guinea;Equatorial Guinea;;Equatorial Guinea;;;;;;;;;x
k_equatorial_guinea_adj;Equatorial Guinean;;Equatorial Guiner;;;;;;;;;;;x
k_eritrea;Eritrea;Eritrea;Eritrea;;Eritrea;;;;;;;;;x
k_eritrea_adj;Eritrean;;eritrer;;;;;;;;;;;x
k_estonia;Estonia;Estonia;Estonia;;Estonia;;;;;;;;;x
k_estonia_adj;Estonian;;estoner;;;;;;;;;;;x
k_ethiopia;Ethiopia;Ethiopia;Ethiopia;;Ethiopia;;;;;;;;;x
k_ethiopia_adj;Ethiopian;;ethioper;;;;;;;;;;;x
k_finland;Finland;Finland;Finland;;Finland;;;;;;;;;x
k_finland_adj;Finlandian;;finlander;;;;;;;;;;;x
k_france;France;France;France;;France;;;;;;;;;x
k_france_adj;Francean;;francer;;;;;;;;;;;x
k_galicia_lodomeria;Galicia & Lodomeria;Galicia & Lodomeria;Galicia & Lodomeria;;Galicia & Lodomeria;;;;;;;;;x
k_galicia_lodomeria_adj;Galicia & Lodomerian;;Galicia & Lodomerer;;;;;;;;;;;x
k_gambia;Gambia;Gambia;Gambia;;Gambia;;;;;;;;;x
k_gambia_adj;Gambian;;gamber;;;;;;;;;;;x
k_georgia;Georgia;Georgia;Georgia;;Georgia;;;;;;;;;x
k_georgia_adj;Georgian;;georger;;;;;;;;;;;x
k_ghana;Ghana;Ghana;Ghana;;Ghana;;;;;;;;;x
k_ghana_adj;Ghanan;;ghaner;;;;;;;;;;;x
k_greece;Greece;Greece;Greece;;Greece;;;;;;;;;x
k_greece_adj;Greecean;;greecer;;;;;;;;;;;x
k_guinea;Guinea;Guinea;Guinea;;Guinea;;;;;;;;;x
k_guinea_adj;Guinean;;guiner;;;;;;;;;;;x
k_guinea_bissau;Guinea-Bissau;Guinea-Bissau;Guinea-Bissau;;Guinea-Bissau;;;;;;;;;x
k_guinea_bissau_adj;Guinea-Bissian;;guinea-bisser;;;;;;;;;;;x
k_hannover;Hannover;Hannover;Hannover;;Hannover;;;;;;;;;x
k_hannover_adj;Hannoverian;;hannoverer;;;;;;;;;;;x
k_hungary;Hungary;Hungary;Hungary;;Hungary;;;;;;;;;x
k_hungary_adj;Hungarian;;hungarer;;;;;;;;;;;x
k_hyderabad;Hyderabad;Hyderabad;Hyderabad;;Hyderabad;;;;;;;;;x
k_hyderabad_adj;Hyderabadian;;hyderabader;;;;;;;;;;;x
k_iceland;Iceland;Iceland;Iceland;;Iceland;;;;;;;;;x
k_iceland_adj;Icelandian;;icelander;;;;;;;;;;;x
k_india;India;India;India;;India;;;;;;;;;x
k_india_adj;Indian;;inder;;;;;;;;;;;x
k_iran;Iran;Iran;Iran;;Iran;;;;;;;;;x
k_iran_adj;Iranian;;iraner;;;;;;;;;;;x
k_iraq;Iraq;Iraq;Iraq;;Iraq;;;;;;;;;x
k_iraq_adj;Iraqian;;iraqer;;;;;;;;;;;x
k_ireland;Ireland;Ireland;Ireland;;Ireland;;;;;;;;;x
k_ireland_adj;Irelandian;;irelander;;;;;;;;;;;x
k_israel;Israel;Israel;Israel;;Israel;;;;;;;;;x
k_israel_adj;Israelian;;israeler;;;;;;;;;;;x
k_italia;Italia;Italia;Italia;;Italia;;;;;;;;;x
k_italia_adj;Italian;;italer;;;;;;;;;;;x
k_jordan;Jordan;Jordan;Jordan;;Jordan;;;;;;;;;x
k_jordan_adj;Jordanian;;jordaner;;;;;;;;;;;x
k_karelia;Karelia;Karelia;Karelia;;Karelia;;;;;;;;;x
k_karelia_adj;Karelian;;kareler;;;;;;;;;;;x
k_kashmir;Kashmir;Kashmir;Kashmir;;Kashmir;;;;;;;;;x
k_kashmir_adj;Kashmirian;;kashmirer;;;;;;;;;;;x
k_kenya;Kenya;Kenya;Kenya;;Kenya;;;;;;;;;x
k_kenya_adj;Kenyan;;kener;;;;;;;;;;;x
k_krim;Krim;Krim;Krim;;Krim;;;;;;;;;x
k_krim_adj;Krimian;;krimer;;;;;;;;;;;x
k_kypros;Kýpros;Kýpros;Kýpros;;Kýpros;;;;;;;;;x
k_kypros_adj;Kýprosian;;kýproser;;;;;;;;;;;x
k_kyrgyzstan;Kyrgyzstan;Kyrgyzstan;Kyrgyzstan;;Kyrgyzstan;;;;;;;;;x
k_kyrgyzstan_adj;Kyrgyzstanian;;kyrgyzstaner;;;;;;;;;;;x
k_latvia;Latvia;Latvia;Latvia;;Latvia;;;;;;;;;x
k_latvia_adj;Latvian;;latver;;;;;;;;;;;x
k_lebanon;Lebanon;Lebanon;Lebanon;;Lebanon;;;;;;;;;x
k_lebanon_adj;Lebanonian;;lebanoner;;;;;;;;;;;x
k_liberia;Liberia;Liberia;Liberia;;Liberia;;;;;;;;;x
k_liberia_adj;Liberian;;liberer;;;;;;;;;;;x
k_libya;Libya;Libya;Libya;;Libya;;;;;;;;;x
k_libya_adj;Libyan;;liber;;;;;;;;;;;x
k_lithuania;Lithuania;Lithuania;Lithuania;;Lithuania;;;;;;;;;x
k_lithuania_adj;Lithuanian;;lithuaner;;;;;;;;;;;x
k_macedonia;Macedonia;Macedonia;Macedonia;;Macedonia;;;;;;;;;x
k_macedonia_adj;Macedonian;;macedoner;;;;;;;;;;;x
k_mali;Mali;Mali;Mali;;Mali;;;;;;;;;x
k_mali_adj;Malian;;maler;;;;;;;;;;;x
k_malta;Malta;Malta;Malta;;Malta;;;;;;;;;x
k_malta_adj;Maltan;;malter;;;;;;;;;;;x
k_mauritania;Mauritania;Mauritania;Mauritania;;Mauritania;;;;;;;;;x
k_mauritania_adj;Mauritanian;;mauritaner;;;;;;;;;;;x
k_moldavia;Moldavia;Moldavia;Moldavia;;Moldavia;;;;;;;;;x
k_moldavia_adj;Moldavian;;moldaver;;;;;;;;;;;x
k_morocco;Morocco;Morocco;Morocco;;Morocco;;;;;;;;;x
k_morocco_adj;Moroccian;;moroccer;;;;;;;;;;;x
k_navarra;Navarra;Navarra;Navarra;;Navarra;;;;;;;;;x
k_navarra_adj;Navarran;;navarrer;;;;;;;;;;;x
k_nepal;Nepal;Nepal;Nepal;;Nepal;;;;;;;;;x
k_nepal_adj;Nepalian;;nepaler;;;;;;;;;;;x
k_netherlands;Netherlands;Netherlands;Netherlands;;Netherlands;;;;;;;;;x
k_netherlands_adj;Netherlandsian;;netherlandser;;;;;;;;;;;x
k_niger;Niger;Niger;Niger;;Niger;;;;;;;;;x
k_niger_adj;Nigerian;;nigerer;;;;;;;;;;;x
k_nigeria;Nigeria;Nigeria;Nigeria;;Nigeria;;;;;;;;;x
k_nigeria_adj;Nigerian;;nigerer;;;;;;;;;;;x
k_norway;Norway;Norway;Norway;;Norway;;;;;;;;;x
k_norway_adj;Norwaian;;norwaer;;;;;;;;;;;x
k_oman;Oman;Oman;Oman;;Oman;;;;;;;;;x
k_oman_adj;Omanian;;omaner;;;;;;;;;;;x
k_padania;Padania;Padania;Padania;;Padania;;;;;;;;;x
k_padania_adj;Padanian;;padaner;;;;;;;;;;;x
k_pakistan;Pakistan;Pakistan;Pakistan;;Pakistan;;;;;;;;;x
k_pakistan_adj;Pakistanian;;pakistaner;;;;;;;;;;;x
k_palestine;Palestine;Palestine;Palestine;;Palestine;;;;;;;;;x
k_palestine_adj;Palestinean;;palestiner;;;;;;;;;;;x
k_panjab;Panjab;Panjab;Panjab;;Panjab;;;;;;;;;x
k_panjab_adj;Panjabian;;panjaber;;;;;;;;;;;x
k_poland;Poland;Poland;Poland;;Poland;;;;;;;;;x
k_poland_adj;Polandian;;polander;;;;;;;;;;;x
k_portugal;Portugal;Portugal;Portugal;;Portugal;;;;;;;;;x
k_portugal_adj;Portugalian;;portugaler;;;;;;;;;;;x
k_preussen;Preußen;Preußen;Preußen;;Preußen;;;;;;;;;x
k_preussen_adj;Preußenian;;preußener;;;;;;;;;;;x
k_qazaqstan;Qazaqstan;Qazaqstan;Qazaqstan;;Qazaqstan;;;;;;;;;x
k_qazaqstan_adj;Qazaqstanian;;qazaqstaner;;;;;;;;;;;x
k_russia;Russia;Russia;Russia;;Russia;;;;;;;;;x
k_russia_adj;Russian;;russer;;;;;;;;;;;x
k_sachsen;Sachsen;Sachsen;Sachsen;;Sachsen;;;;;;;;;x
k_sachsen_adj;Sachsenian;;sachsener;;;;;;;;;;;x
k_sao_tome_e_principe;São Tomé e Príncipe;São Tomé e Príncipe;São Tomé e Príncipe;;São Tomé e Príncipe;;;;;;;;;x
k_sao_tome_e_principe_adj;São Tomé e Príncipean;;São Tomé e Prínciper;;;;;;;;;;;x
k_saudi_arabia;Saudi Arabia;Saudi Arabia;Saudi Arabia;;Saudi Arabia;;;;;;;;;x
k_saudi_arabia_adj;Saudi Arabian;;Saudi Araber;;;;;;;;;;;x
k_schleswig_holstein;Schleswig-Holstein;Schleswig-Holstein;Schleswig-Holstein;;Schleswig-Holstein;;;;;;;;;x
k_schleswig_holstein_adj;Schleswig-Holsteinian;;schleswig-holsteiner;;;;;;;;;;;x
k_schwaben;Schwaben;Schwaben;Schwaben;;Schwaben;;;;;;;;;x
k_schwaben_adj;Schwabenian;;schwabener;;;;;;;;;;;x
k_schweiz;Schweiz;Schweiz;Schweiz;;Schweiz;;;;;;;;;x
k_schweiz_adj;Schweizian;;schweizer;;;;;;;;;;;x
k_scotland;Scotland;Scotland;Scotland;;Scotland;;;;;;;;;x
k_scotland_adj;Scotlandian;;scotlander;;;;;;;;;;;x
k_senegal;Senegal;Senegal;Senegal;;Senegal;;;;;;;;;x
k_senegal_adj;Senegalian;;senegaler;;;;;;;;;;;x
k_sierra_leone;Sierra Leone;Sierra Leone;Sierra Leone;;Sierra Leone;;;;;;;;;x
k_sierra_leone_adj;Sierra Leonean;;Sierra Leoner;;;;;;;;;;;x
k_slovenija;Slovenija;Slovenija;Slovenija;;Slovenija;;;;;;;;;x
k_slovenija_adj;Slovenijan;;slovenijer;;;;;;;;;;;x
k_slovensko;Slovensko;Slovensko;Slovensko;;Slovensko;;;;;;;;;x
k_slovensko_adj;Slovenskian;;slovensker;;;;;;;;;;;x
k_somalia;Somalia;Somalia;Somalia;;Somalia;;;;;;;;;x
k_somalia_adj;Somalian;;somaler;;;;;;;;;;;x
k_south_sudan;South Sudan;South Sudan;South Sudan;;South Sudan;;;;;;;;;x
k_south_sudan_adj;South Sudanian;;South Sudaner;;;;;;;;;;;x
k_srbija;Srbija;Srbija;Srbija;;Srbija;;;;;;;;;x
k_srbija_adj;Srbijan;;srbijer;;;;;;;;;;;x
k_sri_lanka;Sri Lanka;Sri Lanka;Sri Lanka;;Sri Lanka;;;;;;;;;x
k_sri_lanka_adj;Sri Lankan;;Sri Lanker;;;;;;;;;;;x
k_sudan;Sudan;Sudan;Sudan;;Sudan;;;;;;;;;x
k_sudan_adj;Sudanian;;sudaner;;;;;;;;;;;x
k_sweden;Sweden;Sweden;Sweden;;Sweden;;;;;;;;;x
k_sweden_adj;Swedenian;;swedener;;;;;;;;;;;x
k_syria;Syria;Syria;Syria;;Syria;;;;;;;;;x
k_syria_adj;Syrian;;syrer;;;;;;;;;;;x
k_tajikistan;Tajikistan;Tajikistan;Tajikistan;;Tajikistan;;;;;;;;;x
k_tajikistan_adj;Tajikistanian;;tajikistaner;;;;;;;;;;;x
k_tara_romaneasca;Tara Româneasca;Tara Româneasca;Tara Româneasca;;Tara Româneasca;;;;;;;;;x
k_tara_romaneasca_adj;Tara Româneascan;;Tara Româneascer;;;;;;;;;;;x
k_togo;Togo;Togo;Togo;;Togo;;;;;;;;;x
k_togo_adj;Togian;;toger;;;;;;;;;;;x
k_transilvania;Transilvania;Transilvania;Transilvania;;Transilvania;;;;;;;;;x
k_transilvania_adj;Transilvanian;;transilvaner;;;;;;;;;;;x
k_tunisia;Tunisia;Tunisia;Tunisia;;Tunisia;;;;;;;;;x
k_tunisia_adj;Tunisian;;tuniser;;;;;;;;;;;x
k_turkey;Turkey;Turkey;Turkey;;Turkey;;;;;;;;;x
k_turkey_adj;Turkeian;;turkeer;;;;;;;;;;;x
k_turkmenistan;Turkmenistan;Turkmenistan;Turkmenistan;;Turkmenistan;;;;;;;;;x
k_turkmenistan_adj;Turkmenistanian;;turkmenistaner;;;;;;;;;;;x
k_uae;UAE;UAE;UAE;;UAE;;;;;;;;;x
k_uae_adj;UAEian;;er;;;;;;;;;;;x
k_uganda;Uganda;Uganda;Uganda;;Uganda;;;;;;;;;x
k_uganda_adj;Ugandan;;ugander;;;;;;;;;;;x
k_ukraine;Ukraine;Ukraine;Ukraine;;Ukraine;;;;;;;;;x
k_ukraine_adj;Ukrainean;;ukrainer;;;;;;;;;;;x
k_uzbekistan;Uzbekistan;Uzbekistan;Uzbekistan;;Uzbekistan;;;;;;;;;x
k_uzbekistan_adj;Uzbekistanian;;uzbekistaner;;;;;;;;;;;x
k_wales;Wales;Wales;Wales;;Wales;;;;;;;;;x
k_wales_adj;Walesian;;waleser;;;;;;;;;;;x
k_western_sahara;Western Sahara;Western Sahara;Western Sahara;;Western Sahara;;;;;;;;;x
k_western_sahara_adj;Western Saharan;;Western Saharer;;;;;;;;;;;x
k_westfalen;Westfalen;Westfalen;Westfalen;;Westfalen;;;;;;;;;x
k_westfalen_adj;Westfalenian;;westfalener;;;;;;;;;;;x
