#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_bulgaria;Bulgaria;Bulgaria;Bulgaria;;Bulgaria;;;;;;;;;x
d_bulgaria_adj;Bulgarian;;bulgarer;;;;;;;;;;;x
d_bundelkhand;Bundelkhand;Bundelkhand;Bundelkhand;;Bundelkhand;;;;;;;;;x
d_bundelkhand_adj;Bundelkhandian;;bundelkhander;;;;;;;;;;;x
d_burgenland;Burgenland;Burgenland;Burgenland;;Burgenland;;;;;;;;;x
d_burgenland_adj;Burgenlandian;;burgenlander;;;;;;;;;;;x
d_burkina_faso;Burkina Faso;Burkina Faso;Burkina Faso;;Burkina Faso;;;;;;;;;x
d_burkina_faso_adj;Burkina Fasian;;Burkina Faser;;;;;;;;;;;x
d_calabria;Calabria;Calabria;Calabria;;Calabria;;;;;;;;;x
d_calabria_adj;Calabrian;;calabrer;;;;;;;;;;;x
d_calcutta;Calcutta;Calcutta;Calcutta;;Calcutta;;;;;;;;;x
d_calcutta_adj;Calcuttan;;calcutter;;;;;;;;;;;x
d_campania;Campania;Campania;Campania;;Campania;;;;;;;;;x
d_campania_adj;Campanian;;campaner;;;;;;;;;;;x
d_canarias;Canarias;Canarias;Canarias;;Canarias;;;;;;;;;x
d_canarias_adj;Canariasian;;canariaser;;;;;;;;;;;x
d_cantabria;Cantabria;Cantabria;Cantabria;;Cantabria;;;;;;;;;x
d_cantabria_adj;Cantabrian;;cantabrer;;;;;;;;;;;x
d_cape_verde;Cape Verde;Cape Verde;Cape Verde;;Cape Verde;;;;;;;;;x
d_cape_verde_adj;Cape Verdean;;Cape Verder;;;;;;;;;;;x
d_castilla_y_leon;Castilla y León;Castilla y León;Castilla y León;;Castilla y León;;;;;;;;;x
d_castilla_y_leon_adj;Castilla y Leónian;;Castilla y Leóner;;;;;;;;;;;x
d_catalunya;Catalunya;Catalunya;Catalunya;;Catalunya;;;;;;;;;x
d_catalunya_adj;Catalunyan;;cataluner;;;;;;;;;;;x
d_central_india;Central India;Central India;Central India;;Central India;;;;;;;;;x
d_central_india_adj;Central Indian;;Central Inder;;;;;;;;;;;x
d_chad;Chad;Chad;Chad;;Chad;;;;;;;;;x
d_chad_adj;Chadian;;chader;;;;;;;;;;;x
d_champagne;Champagne;Champagne;Champagne;;Champagne;;;;;;;;;x
d_champagne_adj;Champagnean;;champagner;;;;;;;;;;;x
d_cherson;Cherson;Cherson;Cherson;;Cherson;;;;;;;;;x
d_cherson_adj;Chersonian;;chersoner;;;;;;;;;;;x
d_circars;Circars;Circars;Circars;;Circars;;;;;;;;;x
d_circars_adj;Circarsian;;circarser;;;;;;;;;;;x
d_connacht;Connacht;Connacht;Connacht;;Connacht;;;;;;;;;x
d_connacht_adj;Connachtian;;connachter;;;;;;;;;;;x
d_constantine;Constantine;Constantine;Constantine;;Constantine;;;;;;;;;x
d_constantine_adj;Constantinean;;constantiner;;;;;;;;;;;x
d_cornwall;Cornwall;Cornwall;Cornwall;;Cornwall;;;;;;;;;x
d_cornwall_adj;Cornwallian;;cornwaller;;;;;;;;;;;x
d_corsica;Corsica;Corsica;Corsica;;Corsica;;;;;;;;;x
d_corsica_adj;Corsican;;corsicer;;;;;;;;;;;x
d_cote_divoire;Côte d'Ivoire;Côte d'Ivoire;Côte d'Ivoire;;Côte d'Ivoire;;;;;;;;;x
d_cote_divoire_adj;Côte d'Ivoirean;;Côte d'Ivoirer;;;;;;;;;;;x
d_cote_du_vent;Côte du Vent;Côte du Vent;Côte du Vent;;Côte du Vent;;;;;;;;;x
d_cote_du_vent_adj;Côte du Ventian;;Côte du Venter;;;;;;;;;;;x
d_courland;Courland;Courland;Courland;;Courland;;;;;;;;;x
d_courland_adj;Courlandian;;courlander;;;;;;;;;;;x
d_crisana;Crisana;Crisana;Crisana;;Crisana;;;;;;;;;x
d_crisana_adj;Crisanan;;crisaner;;;;;;;;;;;x
d_crna_gora;Crna Gora;Crna Gora;Crna Gora;;Crna Gora;;;;;;;;;x
d_crna_gora_adj;Crna Goran;;Crna Gorer;;;;;;;;;;;x
d_croatia;Croatia;Croatia;Croatia;;Croatia;;;;;;;;;x
d_croatia_adj;Croatian;;croater;;;;;;;;;;;x
d_cyrenaica;Cyrenaica;Cyrenaica;Cyrenaica;;Cyrenaica;;;;;;;;;x
d_cyrenaica_adj;Cyrenaican;;cyrenaicer;;;;;;;;;;;x
d_dakar;Dakar;Dakar;Dakar;;Dakar;;;;;;;;;x
d_dakar_adj;Dakarian;;dakarer;;;;;;;;;;;x
d_dalmatia;Dalmatia;Dalmatia;Dalmatia;;Dalmatia;;;;;;;;;x
d_dalmatia_adj;Dalmatian;;dalmater;;;;;;;;;;;x
d_damascus;Damascus;Damascus;Damascus;;Damascus;;;;;;;;;x
d_damascus_adj;Damascusian;;damascuser;;;;;;;;;;;x
d_darfur;Darfur;Darfur;Darfur;;Darfur;;;;;;;;;x
d_darfur_adj;Darfurian;;darfurer;;;;;;;;;;;x
d_deir_ez_zor;Deir ez-Zor;Deir ez-Zor;Deir ez-Zor;;Deir ez-Zor;;;;;;;;;x
d_deir_ez_zor_adj;Deir ez-Zorian;;Deir ez-Zorer;;;;;;;;;;;x
d_detmold;Detmold;Detmold;Detmold;;Detmold;;;;;;;;;x
d_detmold_adj;Detmoldian;;detmolder;;;;;;;;;;;x
d_diyarbakir;Diyarbakir;Diyarbakir;Diyarbakir;;Diyarbakir;;;;;;;;;x
d_diyarbakir_adj;Diyarbakirian;;diyarbakirer;;;;;;;;;;;x
d_djibuti;Djibuti;Djibuti;Djibuti;;Djibuti;;;;;;;;;x
d_djibuti_adj;Djibutian;;djibuter;;;;;;;;;;;x
d_dobrogea;Dobrogea;Dobrogea;Dobrogea;;Dobrogea;;;;;;;;;x
d_dobrogea_adj;Dobrogean;;dobroger;;;;;;;;;;;x
d_dongola;Dongola;Dongola;Dongola;;Dongola;;;;;;;;;x
d_dongola_adj;Dongolan;;dongoler;;;;;;;;;;;x
d_duesseldorf;Düsseldorf;Düsseldorf;Düsseldorf;;Düsseldorf;;;;;;;;;x
d_duesseldorf_adj;Düsseldorfian;;düsseldorfer;;;;;;;;;;;x
d_dunantul;Dunántúl;Dunántúl;Dunántúl;;Dunántúl;;;;;;;;;x
d_dunantul_adj;Dunántúlian;;dunántúler;;;;;;;;;;;x
d_east_hausaland;East Hausaland;East Hausaland;East Hausaland;;East Hausaland;;;;;;;;;x
d_east_hausaland_adj;East Hausalandian;;East Hausalander;;;;;;;;;;;x
d_eastern_afghanistan;Eastern Afghanistan;Eastern Afghanistan;Eastern Afghanistan;;Eastern Afghanistan;;;;;;;;;x
d_eastern_afghanistan_adj;Eastern Afghanistanian;;Eastern Afghanistaner;;;;;;;;;;;x
d_eastern_counties;Eastern Counties;Eastern Counties;Eastern Counties;;Eastern Counties;;;;;;;;;x
d_eastern_counties_adj;Eastern Countiesian;;Eastern Countieser;;;;;;;;;;;x
d_eastern_mali;Eastern Mali;Eastern Mali;Eastern Mali;;Eastern Mali;;;;;;;;;x
d_eastern_mali_adj;Eastern Malian;;Eastern Maler;;;;;;;;;;;x
d_eastern_transylvania;Eastern Transylvania;Eastern Transylvania;Eastern Transylvania;;Eastern Transylvania;;;;;;;;;x
d_eastern_transylvania_adj;Eastern Transylvanian;;Eastern Transylvaner;;;;;;;;;;;x
d_edo;Edo;Edo;Edo;;Edo;;;;;;;;;x
d_edo_adj;Edian;;eder;;;;;;;;;;;x
d_egyptian_desert;Egyptian Desert;Egyptian Desert;Egyptian Desert;;Egyptian Desert;;;;;;;;;x
d_egyptian_desert_adj;Egyptian Desertian;;Egyptian Deserter;;;;;;;;;;;x
d_ekaterinodar;Ekaterinodar;Ekaterinodar;Ekaterinodar;;Ekaterinodar;;;;;;;;;x
d_ekaterinodar_adj;Ekaterinodarian;;ekaterinodarer;;;;;;;;;;;x
d_epirus;Epirus;Epirus;Epirus;;Epirus;;;;;;;;;x
d_epirus_adj;Epirusian;;epiruser;;;;;;;;;;;x
d_equatorial_guinea;Equatorial Guinea;Equatorial Guinea;Equatorial Guinea;;Equatorial Guinea;;;;;;;;;x
d_equatorial_guinea_adj;Equatorial Guinean;;Equatorial Guiner;;;;;;;;;;;x
d_eritrea;Eritrea;Eritrea;Eritrea;;Eritrea;;;;;;;;;x
d_eritrea_adj;Eritrean;;eritrer;;;;;;;;;;;x
d_estonia;Estonia;Estonia;Estonia;;Estonia;;;;;;;;;x
d_estonia_adj;Estonian;;estoner;;;;;;;;;;;x
d_estremadura;Estremadura;Estremadura;Estremadura;;Estremadura;;;;;;;;;x
d_estremadura_adj;Estremaduran;;estremadurer;;;;;;;;;;;x
d_extremadura;Extremadura;Extremadura;Extremadura;;Extremadura;;;;;;;;;x
d_extremadura_adj;Extremaduran;;extremadurer;;;;;;;;;;;x
d_fars;Fars;Fars;Fars;;Fars;;;;;;;;;x
d_fars_adj;Farsian;;farser;;;;;;;;;;;x
d_felvidek;Felvidék;Felvidék;Felvidék;;Felvidék;;;;;;;;;x
d_felvidek_adj;Felvidékian;;felvidéker;;;;;;;;;;;x
d_fez;Fez;Fez;Fez;;Fez;;;;;;;;;x
d_fez_adj;Fezian;;fezer;;;;;;;;;;;x
d_flanders;Flanders;Flanders;Flanders;;Flanders;;;;;;;;;x
d_flanders_adj;Flandersian;;flanderser;;;;;;;;;;;x
d_foroyar;Føroyar;Føroyar;Føroyar;;Føroyar;;;;;;;;;x
d_foroyar_adj;Føroyarian;;føroyarer;;;;;;;;;;;x
d_franche_comte;Franche-Comté;Franche-Comté;Franche-Comté;;Franche-Comté;;;;;;;;;x
d_franche_comte_adj;Franche-Comtéian;;franche-comtéer;;;;;;;;;;;x
d_franken;Franken;Franken;Franken;;Franken;;;;;;;;;x
d_franken_adj;Frankenian;;frankener;;;;;;;;;;;x
d_friesland;Friesland;Friesland;Friesland;;Friesland;;;;;;;;;x
d_friesland_adj;Frieslandian;;frieslander;;;;;;;;;;;x
d_galich;Galich;Galich;Galich;;Galich;;;;;;;;;x
d_galich_adj;Galichian;;galicher;;;;;;;;;;;x
d_galicia;Galicia;Galicia;Galicia;;Galicia;;;;;;;;;x
d_galicia_adj;Galician;;galicer;;;;;;;;;;;x
d_gambia;Gambia;Gambia;Gambia;;Gambia;;;;;;;;;x
d_gambia_adj;Gambian;;gamber;;;;;;;;;;;x
d_gaza;Gaza;Gaza;Gaza;;Gaza;;;;;;;;;x
d_gaza_adj;Gazan;;gazer;;;;;;;;;;;x
d_ghana;Ghana;Ghana;Ghana;;Ghana;;;;;;;;;x
d_ghana_adj;Ghanan;;ghaner;;;;;;;;;;;x
d_goetaland;Götaland;Götaland;Götaland;;Götaland;;;;;;;;;x
d_goetaland_adj;Götalandian;;götalander;;;;;;;;;;;x
d_gonder_tigray;Gonder-Tigray;Gonder-Tigray;Gonder-Tigray;;Gonder-Tigray;;;;;;;;;x
d_gonder_tigray_adj;Gonder-Tigraian;;gonder-tigraer;;;;;;;;;;;x
d_guinea;Guinea;Guinea;Guinea;;Guinea;;;;;;;;;x
d_guinea_adj;Guinean;;guiner;;;;;;;;;;;x
d_guinea_bissau;Guinea-Bissau;Guinea-Bissau;Guinea-Bissau;;Guinea-Bissau;;;;;;;;;x
d_guinea_bissau_adj;Guinea-Bissian;;guinea-bisser;;;;;;;;;;;x
d_hail;Hail;Hail;Hail;;Hail;;;;;;;;;x
d_hail_adj;Hailian;;hailer;;;;;;;;;;;x
d_hamburg;Hamburg;Hamburg;Hamburg;;Hamburg;;;;;;;;;x
d_hamburg_adj;Hamburgian;;hamburger;;;;;;;;;;;x
d_hannover;Hannover;Hannover;Hannover;;Hannover;;;;;;;;;x
d_hannover_adj;Hannoverian;;hannoverer;;;;;;;;;;;x
d_hausaland;Hausaland;Hausaland;Hausaland;;Hausaland;;;;;;;;;x
d_hausaland_adj;Hausalandian;;hausalander;;;;;;;;;;;x
d_hedjaz;Hedjaz;Hedjaz;Hedjaz;;Hedjaz;;;;;;;;;x
d_hedjaz_adj;Hedjazian;;hedjazer;;;;;;;;;;;x
d_helsinki;Helsinki;Helsinki;Helsinki;;Helsinki;;;;;;;;;x
d_helsinki_adj;Helsinkian;;helsinker;;;;;;;;;;;x
d_hercegovina;Hercegovina;Hercegovina;Hercegovina;;Hercegovina;;;;;;;;;x
d_hercegovina_adj;Hercegovinan;;hercegoviner;;;;;;;;;;;x
d_hessen;Hessen;Hessen;Hessen;;Hessen;;;;;;;;;x
d_hessen_adj;Hessenian;;hessener;;;;;;;;;;;x
d_highlands;Highlands;Highlands;Highlands;;Highlands;;;;;;;;;x
d_highlands_adj;Highlandsian;;highlandser;;;;;;;;;;;x
d_hohenzollern;Hohenzollern;Hohenzollern;Hohenzollern;;Hohenzollern;;;;;;;;;x
d_hohenzollern_adj;Hohenzollernian;;hohenzollerner;;;;;;;;;;;x
d_holland;Holland;Holland;Holland;;Holland;;;;;;;;;x
d_holland_adj;Hollandian;;hollander;;;;;;;;;;;x
d_holstein;Holstein;Holstein;Holstein;;Holstein;;;;;;;;;x
d_holstein_adj;Holsteinian;;holsteiner;;;;;;;;;;;x
d_hormozgan;Hormozgan;Hormozgan;Hormozgan;;Hormozgan;;;;;;;;;x
d_hormozgan_adj;Hormozganian;;hormozganer;;;;;;;;;;;x
d_hudavendigar;Hudavendigar;Hudavendigar;Hudavendigar;;Hudavendigar;;;;;;;;;x
d_hudavendigar_adj;Hudavendigarian;;hudavendigarer;;;;;;;;;;;x
d_hyderabad;Hyderabad;Hyderabad;Hyderabad;;Hyderabad;;;;;;;;;x
d_hyderabad_adj;Hyderabadian;;hyderabader;;;;;;;;;;;x
d_iceland;Iceland;Iceland;Iceland;;Iceland;;;;;;;;;x
d_iceland_adj;Icelandian;;icelander;;;;;;;;;;;x
d_ile_de_france;Île-de-France;Île-de-France;Île-de-France;;Île-de-France;;;;;;;;;x
d_ile_de_france_adj;Île-de-Francean;;île-de-francer;;;;;;;;;;;x
d_imereti;Imereti;Imereti;Imereti;;Imereti;;;;;;;;;x
d_imereti_adj;Imeretian;;imereter;;;;;;;;;;;x
d_ingria;Ingria;Ingria;Ingria;;Ingria;;;;;;;;;x
d_ingria_adj;Ingrian;;ingrer;;;;;;;;;;;x
d_inner_mauritania;Inner Mauritania;Inner Mauritania;Inner Mauritania;;Inner Mauritania;;;;;;;;;x
d_inner_mauritania_adj;Inner Mauritanian;;Inner Mauritaner;;;;;;;;;;;x
d_ionian_islands;Ionian Islands;Ionian Islands;Ionian Islands;;Ionian Islands;;;;;;;;;x
d_ionian_islands_adj;Ionian Islandsian;;Ionian Islandser;;;;;;;;;;;x
d_irakajemi;Irakajemi;Irakajemi;Irakajemi;;Irakajemi;;;;;;;;;x
d_irakajemi_adj;Irakajemian;;irakajemer;;;;;;;;;;;x
d_isfahan;Isfahan;Isfahan;Isfahan;;Isfahan;;;;;;;;;x
d_isfahan_adj;Isfahanian;;isfahaner;;;;;;;;;;;x
d_islas_baleares;Islas Baleares;Islas Baleares;Islas Baleares;;Islas Baleares;;;;;;;;;x
d_islas_baleares_adj;Islas Balearesian;;Islas Baleareser;;;;;;;;;;;x
d_islas_canarias;Islas Canarias;Islas Canarias;Islas Canarias;;Islas Canarias;;;;;;;;;x
d_islas_canarias_adj;Islas Canariasian;;Islas Canariaser;;;;;;;;;;;x
d_israel;Israel;Israel;Israel;;Israel;;;;;;;;;x
d_israel_adj;Israelian;;israeler;;;;;;;;;;;x
d_istria;Istria;Istria;Istria;;Istria;;;;;;;;;x
d_istria_adj;Istrian;;istrer;;;;;;;;;;;x
d_jaipur;Jaipur;Jaipur;Jaipur;;Jaipur;;;;;;;;;x
d_jaipur_adj;Jaipurian;;jaipurer;;;;;;;;;;;x
d_jodhpur;Jodhpur;Jodhpur;Jodhpur;;Jodhpur;;;;;;;;;x
d_jodhpur_adj;Jodhpurian;;jodhpurer;;;;;;;;;;;x
d_jordan;Jordan;Jordan;Jordan;;Jordan;;;;;;;;;x
d_jordan_adj;Jordanian;;jordaner;;;;;;;;;;;x
d_jylland;Jylland;Jylland;Jylland;;Jylland;;;;;;;;;x
d_jylland_adj;Jyllandian;;jyllander;;;;;;;;;;;x
d_kaernten;Kärnten;Kärnten;Kärnten;;Kärnten;;;;;;;;;x
d_kaernten_adj;Kärntenian;;kärntener;;;;;;;;;;;x
d_kalat;Kalat;Kalat;Kalat;;Kalat;;;;;;;;;x
d_kalat_adj;Kalatian;;kalater;;;;;;;;;;;x
d_kaolack;Kaolack;Kaolack;Kaolack;;Kaolack;;;;;;;;;x
d_kaolack_adj;Kaolackian;;kaolacker;;;;;;;;;;;x
d_karelia;Karelia;Karelia;Karelia;;Karelia;;;;;;;;;x
d_karelia_adj;Karelian;;kareler;;;;;;;;;;;x
d_kars;Kars;Kars;Kars;;Kars;;;;;;;;;x
d_kars_adj;Karsian;;karser;;;;;;;;;;;x
d_kartli;Kartli;Kartli;Kartli;;Kartli;;;;;;;;;x
d_kartli_adj;Kartlian;;kartler;;;;;;;;;;;x
d_kashmir;Kashmir;Kashmir;Kashmir;;Kashmir;;;;;;;;;x
d_kashmir_adj;Kashmirian;;kashmirer;;;;;;;;;;;x
d_kastamonu;Kastamonu;Kastamonu;Kastamonu;;Kastamonu;;;;;;;;;x
d_kastamonu_adj;Kastamonian;;kastamoner;;;;;;;;;;;x
d_kenya;Kenya;Kenya;Kenya;;Kenya;;;;;;;;;x
d_kenya_adj;Kenyan;;kener;;;;;;;;;;;x
d_kerman;Kerman;Kerman;Kerman;;Kerman;;;;;;;;;x
d_kerman_adj;Kermanian;;kermaner;;;;;;;;;;;x
d_khorasan;Khorasan;Khorasan;Khorasan;;Khorasan;;;;;;;;;x
d_khorasan_adj;Khorasanian;;khorasaner;;;;;;;;;;;x
